0.90407,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904072,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904073,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904074,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904075,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904076,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904077,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904078,214151,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.90408,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904081,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904082,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904083,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904084,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904085,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904086,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904087,214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
0.904088,214152,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904089,214152,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904091,214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904092,214153,   0.03  -0.03   0.07   0.00   0.00 182.7   0.0 345.78   23.56
0.904093,214153,   0.03  -0.03   0.07   0.00   0.00 182.7   0.0 345.78   23.56
0.904094,214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904095,214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904096,214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904097,214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904098,214153,  -0.01   0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904099,214153,   0.00   0.01   0.00   0.00   0.00 182.7   0.0 345.82   23.62
0.904101,214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.84   23.65
0.904102,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904103,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904104,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904105,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904106,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904107,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904108,214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
0.904109,214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
0.90411,214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
0.904112,214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
0.904113,214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
0.904114,214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
0.904115,214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
0.904116,214155,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.86   23.70
0.904117,214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904118,214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904119,214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.90412,214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904121,214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904123,214155,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.84   23.65
0.904124,214156,   0.00   0.00   0.04   0.00   0.00  90.0   0.0 345.82   23.63
0.904125,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904126,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904127,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904128,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904129,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.90413,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904131,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904132,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904134,214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904135,214157,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.84   23.65
0.904136,214157,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.86   23.70
0.904137,214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
0.904138,214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
0.904139,214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
0.90414,214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
0.904141,214157,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
0.904142,214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904143,214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904145,214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904146,214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904147,214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904148,214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
0.904149,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.90415,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904151,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904152,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904153,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904155,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904156,214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
0.904157,214159,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.82   23.63
0.904158,214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904159,214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.90416,214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904161,214159,  -0.01  -0.02   0.03   0.00   0.00  90.0   0.0 345.80   23.58
0.904162,214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
0.904163,214159,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.76   23.51
0.904164,214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
0.904166,214159,   0.00   0.00   0.06   0.00   0.00  90.0   0.0 345.74   23.50
0.904167,214159,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.74   23.48
0.904168,214200,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.74   23.48
0.904169,214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
0.90417,214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
0.904171,214200,   0.03  -0.03   0.06   0.00   0.00  90.0   0.0 345.72   23.44
0.904172,214200,   0.00   0.00   0.05   0.00   0.00  90.0   0.0 345.72   23.44
